match_id,avg_elo,winner,diff_villagers_snapshot,diff_apm,diff_queues,diff_builds,diff_orders
118483907,1082.5,1,5,12.95,10,3,2
118441526,2140.5,1,-1,-3.7,-1,13,-1
77455788,1922.5,1,1,-29.1,6,3,4
125732442,1300,0,24,-15,22,17,-3
120622824,1272,0,11,-12.8,9,18,8
116282347,1235.5,1,4,-2,-6,-5,37
76647797,1428.5,1,11,4.4,13,-19,80
113127424,916.5,0,11,-17.15,3,-3,25
109505449,1636.5,1,7,-20.1,19,-2,-8
78469907,939,0,0,-3.35,1,4,11
112863358,1343.5,0,-12,-23.25,-18,5,-26
106340138,1337,0,18,19,24,4,53
74431688,1145,1,5,-19.1,-19,-1,-25
95942677,1237,1,-4,6.4,-6,3,47
107414978,1104,1,7,-2.05,9,-3,58
70458680,1051.5,0,7,8.25,5,-11,9
121975480,923,0,4,-4.9,7,3,-8
69045724,1052.5,1,5,1.2,-15,0,-5
56736345,1122,1,-3,-0.75,-10,-11,5
77502028,1162.5,1,3,-11.05,-4,1,-18
125257070,1194,0,9,-6.05,6,-12,21
78984108,981.5,1,-6,-33.25,-3,3,-22
123792632,997,0,8,0,8,9,13
96123308,1243,0,-20,-18.9,-29,0,-14
110484225,945.5,1,11,3.15,-1,-5,-24
86064096,1169,0,9,8,12,11,40
90033740,1205,1,-3,11.2,-4,-20,45
77326842,1004,1,-14,-9.8,-16,-1,-22
130912243,1053,1,-18,26.25,-29,1,-9
84604862,963.5,0,-10,-11.35,-4,-6,4
61791170,963,1,0,2.65,2,18,-4
77228924,1055,0,-16,-6.9,-23,0,-20
99520243,1408,0,7,-18.05,35,12,-31
123295035,1111,0,-12,5.8,-20,-4,-16
82834739,1144.5,1,-11,-15.55,-6,0,19
52117168,1323,0,6,-24.6,6,3,-43
96854304,1063.5,1,-4,-11.75,-3,3,-10
120346006,924,1,-1,-21.8,-7,-5,-34
83921816,1088.5,0,3,-1.25,2,9,-11
124521225,1038,1,-12,3.05,-24,-8,5
118898142,973,1,1,-4.85,8,1,5
124662892,1195,0,12,-5.2,18,7,32
103287858,1102,1,4,-16.3,27,3,-10
60345092,1456,1,-4,-23.75,-15,-1,-9
76608106,1022,0,5,-5.15,10,1,3
107362085,1035,0,10,1.45,22,6,20
109886784,1019.5,0,-7,-12.75,-5,-6,1
57207970,1151,0,-6,-14.5,-18,0,-43
128243867,1026.5,0,-2,-5.3,-12,14,23
126937942,1454,0,1,-17.3,-26,14,-27
119021132,1720.5,1,18,-9.3,16,6,-14
69009611,1132.5,0,-1,-18.55,-8,4,29
94185551,1502,0,10,-15.55,15,6,-26
111599614,986,1,-9,-16.9,-27,-5,-13
102653168,945,1,-10,6.8,-15,5,-27
111645802,1299,0,-25,8.05,-27,-18,226
105102395,1010.5,1,-2,0.55,-8,9,5
90650440,1502,1,-7,-3.7,-22,7,4
133455639,1224,1,7,-13.25,-2,7,-21
64461553,1029,0,14,8.4,9,-2,23
89847936,996,0,-14,1.35,-15,1,11
59729246,909,1,8,-20.35,-3,0,-17
123091725,1039,0,5,-11.45,12,0,-9
66583090,1138,1,-4,-11.65,-11,-1,-5
50343958,1050.5,0,-5,6.7,-10,1,22
87621023,966,1,-3,-25.9,0,-1,-7
83917382,1183.5,1,6,5.8,1,2,27
133677820,1052,1,3,7.45,8,-12,58
72554247,1024,1,-10,-12.95,-20,-1,-44
101639323,1061,0,-1,21.55,14,5,84
85734574,1603,1,-7,-12.45,2,1,-5
106901278,1334.5,1,12,6.1,-7,11,18
125603060,1462.5,1,-11,10.95,-21,-15,-19
69106227,1048.5,0,-6,-25.8,-13,6,-37
134952056,1047.5,0,-23,-31.55,-24,-5,-41
121290396,989.5,0,9,1.65,7,2,4
64622500,926,1,-6,-22.45,-7,-4,-67
50264778,1060,0,-2,21.75,-12,16,81
68112714,1036.5,0,-15,-18.45,-6,-1,-126
83500475,1057.5,1,1,-11.9,3,2,-7
81038582,1495,1,0,-32.45,-7,0,-51
99413435,1623,0,-2,2.95,-1,4,34
58972115,1143,1,15,-24.8,27,-6,-77
88137493,988,0,1,-14.25,2,7,-3
125076763,1194.5,1,27,3.8,25,6,92
111857773,1295,1,-15,-19.95,-28,-10,1
123826921,1152.5,0,0,-10.6,3,1,20
114467941,1001.5,0,3,-17.1,3,0,27
83826009,1106.5,0,-7,1.55,6,-12,25
120861737,1639,1,-1,-35.65,3,4,22
113638535,1067.5,1,11,-10.6,3,-2,-9
122359181,1210.5,1,6,-3.8,13,-3,-18
134310369,1679,0,7,12.35,7,7,39
59286956,1313,0,8,11.25,19,8,66
132257254,1037,1,-2,7.9,3,-3,3
81077182,1610,1,-12,-12.65,-1,6,-54
76977908,1155,0,-8,-2.7,0,-1,-4
88328821,1819,0,14,-2.75,18,5,17
112866988,1317,1,-6,-30.2,0,-5,6
73451895,1081,1,-35,-0.8,-34,8,9
89449324,1165,0,-1,-0.5,12,-7,-10
79182222,1180,1,8,1.65,-2,-7,-6
57609759,1239,0,8,25.9,-5,-11,46
83413306,1056.5,1,8,-7.25,-8,-3,-14
58621055,1088,0,14,11.95,14,14,36
82459592,931.5,1,-25,4.9,-39,-5,-23
62582987,1404,0,-4,-5.05,13,-10,-13
78645627,915,0,11,-22.05,9,7,6
62817100,1095,0,-7,-14.05,12,4,14
111683575,1015.5,0,3,-1.8,5,-1,-39
59603481,971.5,1,-33,0.2,-34,-15,1
125033310,987,1,15,2.9,17,-3,43
132237175,1030.5,1,7,-1.75,8,-16,3
118356083,960.5,1,-2,-1,6,-5,32
127450631,1387.5,0,5,-21.65,7,-10,3
118699589,1261.5,1,-11,-40.9,-14,-6,-29
137559248,974.5,1,16,-3.45,22,5,-35
97579805,1106.5,1,2,-38.05,12,-7,9
109419317,1018,1,-1,1.3,6,-14,-34
92681122,918,0,12,-9.55,20,5,-35
116483771,1952.5,0,1,-41.5,10,5,9
108256683,1510,0,-16,-27.6,-32,2,28
133972919,1414.5,0,4,-10.35,5,8,-28
59220806,1152.5,0,-8,-14.9,-2,8,-5
50155854,1056,0,-3,-4.1,-13,-10,-9
105225779,934.5,0,-3,16.85,15,-5,30
90871502,1069,1,7,-5,14,25,-10
61568883,1077,0,8,13.55,17,4,151
133846829,1191.5,1,-6,-18.05,-22,-4,-36
92460955,1001,1,4,-14.75,10,-6,10
77588162,1054.5,0,7,-13.75,8,4,8
132572589,1415.5,1,11,-19.95,14,8,44
85255726,1139,0,3,4.4,2,-7,18
86481689,1211.5,1,-3,17.6,-5,-6,127
115662269,1599.5,0,-11,-31.3,-13,2,34
115201177,1246.5,0,11,0.95,13,-11,34
110107031,1355,0,-6,-23.25,-7,9,69
74140493,1025.5,0,0,0.8,8,3,-14
124250523,932.5,1,-2,-15.5,22,7,2
79016399,963.5,0,4,1.8,-6,13,74
130110720,1339,1,0,-28.25,-5,-1,-37
114541939,1192.5,1,-15,-12.4,-17,-4,8
95479129,1450,1,2,-0.9,-6,2,38
123134601,1010.5,1,-1,-1.25,-6,4,-5
110443232,1270.5,0,-3,10.9,-5,-2,23
57857622,1322,0,-10,-2.2,-16,-4,22
122080221,1504,0,6,-27.7,7,5,30
131913916,936.5,1,4,3.45,31,-3,51
59174156,1098,0,13,15.45,8,1,51
100311567,947,1,4,0.45,1,8,29
125272314,1084,1,-1,-8.45,-5,9,61
88743746,1280.5,1,-7,-10.55,-16,-15,-55
119260721,1034,1,9,-18.3,-2,10,-52
137228781,1115,0,0,4.1,2,4,23
85484225,1273,0,-8,6.7,7,-4,-7
115573623,1532.5,1,12,-28.35,16,3,-62
91795127,1020,1,28,7.4,32,-3,22
97840834,1022,1,-3,-5.45,-7,-11,-9
52242357,918.5,0,-3,1.4,2,3,7
103783503,1050.5,1,4,5.9,-1,-1,-2
102035764,1012,1,7,13.85,12,-4,32
138853060,961.5,1,-3,-6.4,-28,-13,-8
61936608,1028,0,-3,20.5,-14,2,57
75701833,1496,0,-3,-24.85,-4,-3,-6
137254307,1141.5,0,10,-28.9,22,4,-79
90737649,1015.5,0,-7,-33.5,-16,2,-88
94855996,1527,1,2,-4.35,-6,14,58
58034200,1246.5,0,29,4.45,21,-2,106
83351145,1439,0,-10,-11.25,-34,7,-22
91194496,1236,0,-2,1.15,-4,-15,24
109024195,1005,1,-1,-15.2,2,-2,-32
101086317,1014,1,-7,-24.2,-5,-12,-11
51342976,1182.5,1,-17,-15.4,-8,-11,35
115377967,903.5,0,21,6.8,24,6,10
121425329,953.5,1,0,-27.65,-11,2,9
114016112,982.5,0,-6,0.4,-4,4,13
127000580,1276,0,-10,-3.55,-11,15,33
138617028,933.5,0,-5,3.3,-9,-7,-7
67529735,1262,1,-8,-15,-2,-6,-33
94992579,1119,0,-6,23.05,-15,0,15
116261079,1838,1,0,-20.35,-6,-10,41
114615178,1075,1,-11,-40.9,-13,4,-38
126983243,1473.5,0,-10,-14,-5,-11,-2
129112300,1672,0,-7,-4.15,-28,5,18
132132877,1134,1,35,-9.05,31,-1,-8
76717206,1275.5,1,9,25.95,6,6,16
130304133,1057,0,12,-0.95,16,8,31
107395435,1037,0,-7,6.6,-14,-3,1
84091903,1405,1,-3,0.8,7,5,67
88863547,1136,1,6,-4.45,3,8,-15
121778648,1172,0,1,-15.7,-1,7,-26
62547910,1085,0,2,9.15,10,17,3
113399327,908.5,0,10,4.4,27,-7,11
86809979,912,1,-9,-4.9,-3,-1,22
55454136,996.5,0,5,-4.8,-11,14,-18
132942024,1667.5,0,-9,-27,-9,-1,-18
124437596,1499.5,0,2,-12.55,-6,-5,-22
78632820,1423,0,1,-13.35,13,-5,57
119802710,954,1,0,6.2,6,0,38
138841787,1365,1,-8,-8.6,-24,-3,14
83948593,1065.5,1,6,-1.15,13,3,13
65776974,934.5,0,-9,-8.1,-10,-6,11
122323953,921,1,5,-1.4,9,1,-19
130070221,1114,1,-12,-0.2,-26,19,-3
135771669,1351,1,-1,-1,2,1,63
58583389,1139,0,11,2.4,-4,-9,42
51999671,966.5,1,12,11.35,26,3,21
123411068,1076.5,0,5,-3.2,8,-4,21
110910761,1220,1,-27,-3.35,-26,11,-5
122318209,1291.5,0,3,6.15,-3,4,19
88633606,1372.5,0,-4,-7.35,2,8,-14
55087092,1009.5,0,7,-6.45,8,4,-23
123332543,1306.5,1,-1,-14.65,3,-8,17
115391795,1240,0,-7,-19.55,5,-2,5
132654128,1037,0,1,-2.15,4,5,-18
131651770,1426,0,18,1.4,37,-1,-34
85741935,1099,0,-2,40.95,-7,-9,58
79137990,945,0,9,0.7,17,8,20
61423697,969,1,-6,-28.5,0,-12,-39
135981247,1232,0,-2,-6.65,-24,1,7
130191363,906.5,0,6,-5.65,8,9,-1
126944583,1257,1,12,-28.9,9,1,-33
52976903,1078,1,14,-3.8,15,-13,5
87903613,1317,0,-6,-44.8,-17,1,-84
111546158,1065.5,1,1,0.1,-3,-3,25
98290111,1395,0,3,-2.95,10,3,52
67033571,1140,0,6,-19,21,6,31
83257286,1070,0,-14,-16.4,-18,9,5
110278205,1000,0,1,-25.15,-13,3,-61
134590605,1018,1,-7,-3.45,-8,-16,-35
122036224,971,0,-26,-16.1,-29,-24,-7
83529153,905,0,-7,-7.75,-15,0,-14
116367173,1047.5,0,18,-2,16,-9,-23
112753257,971.5,0,-2,-18.65,23,3,-21
119104348,1133.5,1,-19,-17.5,-21,-14,-46
129597120,1317,1,0,-3.3,6,2,8
75303931,987.5,1,-10,-3.2,-23,0,-8
76839396,1116,1,6,9.55,8,-3,22
82490657,963,1,-14,-9.35,-4,-15,-17
125490788,1092.5,0,2,-4.3,7,-3,-10
100482961,1290,1,-6,-20.65,7,4,13
87770628,1303.5,0,15,-32.55,5,10,-81
70165458,1030.5,1,-3,-4.85,-9,0,-12
77511019,1106.5,0,19,-6.8,44,7,-93
124390448,1152,1,-6,-34.8,-3,-10,-48
125242827,1100.5,1,6,8.6,11,-4,11
111396716,1064.5,0,3,-2.1,6,6,1
126781414,1254,0,0,16,-1,4,133
57094235,1055,0,-1,-0.1,24,-24,3
64575453,1008.5,0,-15,-2.85,-27,11,-7
125622305,1408,0,-13,16,-13,0,35
91722689,1250.5,1,12,-12.9,24,5,24
120898919,1419,1,-13,-42.75,-9,-10,-119
97761914,1281.5,1,6,-8.75,0,-5,29
92585683,952,0,28,17.75,29,22,31
56483506,1309.5,0,2,4.55,7,8,38
136634578,1761.5,0,27,6.3,13,18,25
126667652,1461,0,1,14.85,-16,7,-3
71870468,945.5,1,4,-1.4,5,-4,-40
97339054,1427.5,0,-14,-24.2,-30,-1,-48
54782034,1134,0,13,-15.65,11,12,-3
49929419,985.5,1,21,7.55,20,3,59
107046241,1085,0,-1,-12.7,-4,-3,-6
108040710,1074.5,0,-8,-16.95,0,-6,10
86035324,1108,1,14,0.05,15,-3,-33
123440554,923,0,1,-27.3,2,13,-28
50150999,987,0,4,18.6,5,7,16
59231056,1023,1,-10,11.8,-1,7,89
76918424,901,0,3,-5.1,3,14,-5
125669031,1453,1,-9,-33.1,-19,-3,-6
54613920,1636.5,1,-25,-16.25,-22,-8,114
66984777,948.5,1,10,-0.35,0,2,12
96534283,1235.5,0,-6,-21.7,-7,12,-14
122531478,1119.5,1,-10,-9.05,-12,-19,22
53369737,968,0,6,-7.5,7,10,-10
94911412,1010,1,-15,-29.4,-44,-10,-33
118000492,1264.5,0,-15,-23.1,4,-2,-16
77186065,1087,1,-8,12.55,4,4,-24
62719653,1052.5,1,-11,13.45,-26,-12,33
109058476,1069,0,-4,-13.75,14,7,14
64231411,1437,1,-8,-8.3,-12,-7,12
102376521,1032,1,-3,-16.85,12,7,-8
68889043,1033.5,0,19,20.5,32,5,53
74618606,992,0,-3,-9.05,-5,-1,-3
72178312,925,1,7,15.7,24,11,47
90891514,1015,1,1,-22.15,2,11,4
86442074,1172,1,-10,-2.6,-10,2,27
99980529,1035.5,0,-10,-10.65,-2,4,-45
90128928,1149.5,1,8,-24.8,18,11,-5
113910217,968.5,0,-12,-6.95,-10,9,23
102438381,927.5,1,13,-16.4,26,-12,-24
83138845,1416.5,1,-10,-16.7,-27,3,-63
141106663,2186.5,0,9,-2.5,1,17,-10
51762328,1107.5,0,-2,15.2,7,2,86
119026405,986,1,4,34.1,0,-14,95
114269552,1463,0,-6,-37.7,-13,-5,0
83287535,1034,0,1,-3.45,0,8,35
107945179,1494,0,0,-26.65,10,12,10
117492955,1455,1,4,-34.9,-12,4,-50
61892823,1233,1,-5,-22.45,6,0,-21
123395698,1027,1,-2,-11.35,-10,-16,-29
53113708,1088.5,1,-7,-1.7,10,-5,17
104800785,1429.5,0,-11,15.6,-1,-3,60
88284959,1178,0,4,-0.9,7,4,17
60152592,1038,0,2,-7.35,-3,-5,84
135372408,1190.5,0,-2,14.25,-6,10,3
57246782,1277.5,1,1,-5.15,-6,10,-21
56567729,1584.5,0,-7,18.05,-2,4,59
104800421,923,1,2,-5.45,3,-6,-31
107813469,1218,1,8,-10.25,9,7,-4
87196927,1403.5,1,2,-6.55,5,-8,-2
116485577,1265.5,0,-2,-31.55,-10,-1,-12
66333553,1155.5,0,10,-5.4,21,12,14
64271952,1113.5,1,-2,-19.8,-12,3,-15
120947591,1821.5,0,-2,-19.9,-9,8,-29
96164820,1004.5,0,30,13.15,24,-2,-11
79235552,1030,1,-11,-9.45,-20,0,-17
100886979,1063,0,-13,-7.6,-2,-10,-8
94318256,1104.5,1,-1,4.05,-1,-6,9
121106363,1637,0,10,-20.1,21,0,8
49985056,1020,0,-28,-19.75,-35,-6,3
59649547,1455,1,10,-3.8,26,-12,3
66789947,1100.5,1,-1,4.95,-20,-3,8
102862264,959,1,13,20.65,7,11,26
131566549,1102,0,-5,-5.8,-23,-8,-10
99319205,1475.5,0,-3,-3.85,-17,11,23
130160758,997,1,13,-17.7,4,9,55
122404233,1168.5,0,-5,11.05,2,-1,134
119648929,1491,0,7,18.25,10,-3,43
67896946,1015,1,-17,1.85,-14,-13,4
118158639,1536.5,0,-3,-16.5,-3,-4,-9
92869846,1006,0,0,-21.35,9,5,-9
73782869,971,0,-15,-12.55,-19,-4,7
53688564,1557.5,1,6,-4.85,8,-6,-43
107179550,1407,1,4,-16.75,5,-3,17
91917373,1007,1,25,0.55,25,19,10
126875362,1002.5,1,-4,0.25,-5,-3,-17
87134466,957.5,1,4,-5.2,7,2,-5
102098158,1005,0,-7,-38.95,-28,12,-17
128147589,1078.5,1,-2,11.3,14,-9,6
126234269,1373,0,-29,-2.45,-19,9,-25
59143246,1045,0,15,-27.8,20,-12,-16
131239829,1441,1,-3,-6.05,-4,0,23
104921116,1123,0,3,-0.65,-1,5,48
125458380,1032,1,-15,-13.15,-17,15,-43
138249821,917.5,0,6,7.1,7,-10,-7
100848840,1448.5,1,1,-14,13,-15,-11
63150135,1336,0,1,5.4,26,8,-37
71082490,1240.5,1,-9,6.85,-8,-4,24
86589593,1205,1,7,-4.15,8,3,29
70759321,900.5,1,-19,-13.05,-26,-15,-15
89956625,944,1,10,-39.65,5,3,-19
120708213,995,1,-32,-35,-40,-1,-11
111867458,901.5,1,-15,-4.9,-10,-5,50
89523952,1097.5,0,10,8.25,20,13,33
87654223,1056,1,-3,7.95,-7,4,90
108013792,924,0,0,18.05,-2,3,58
116491801,1493.5,0,6,-15.6,10,4,14
67662092,1272,0,-5,-17.75,-8,6,-31
80059698,1126,1,-20,11.4,-16,-16,11
72051035,912,0,53,5.05,70,7,6
107597207,1060.5,1,-6,-0.65,-6,4,16
100150765,1429.5,0,10,-5.7,14,1,-55
54827416,1043,1,-11,-14.35,-6,-12,-32
86661072,1144.5,0,8,-25.45,1,1,-95
52476017,1041,1,10,-5.2,13,-1,13
89879073,958,1,-4,-3.05,-2,0,-6
96398303,909,0,6,2.95,-2,4,8
68505204,1502.5,0,0,-1.55,11,8,26
93867291,954.5,0,-1,-2.25,5,-4,-10
88299410,1028.5,0,1,-4.05,10,1,-21
134133085,984.5,0,5,-0.45,5,7,-4
94966826,1141.5,0,21,10.6,27,14,15
123379530,1225,0,13,-10.3,12,5,12
117896446,975.5,0,11,15.75,21,-2,32
63316343,1076.5,1,0,5.1,-2,-5,-11
115776982,912,1,-9,-12.45,-22,1,25
62168890,1634.5,0,-7,-27.7,-5,8,-41
135245406,1662,0,3,-24.2,10,-3,4
132221458,977.5,0,9,-20.9,11,13,-51
91309260,921.5,1,-2,-4,-7,-22,62
74230837,1146,1,1,4.8,12,-7,10
124930190,2130.5,1,-9,-6.2,-4,-11,39
113238582,1045.5,0,-8,-23.55,-3,-15,28
80135190,995,1,-1,-3.2,13,6,-10
95849312,1132,1,-11,-28.7,-22,13,-10
123966454,1213.5,0,-5,-12.2,-6,1,-31
86498604,1021.5,0,4,-29.85,10,4,-208
118235344,993,1,11,12.95,23,-6,64
81916865,1196.5,1,-5,0.45,18,14,-14
122917116,1114,0,8,2.55,8,6,-15
77783329,937,1,-6,-19.05,-23,-16,-12
81160387,1041,0,-4,-0.2,8,-14,24
88347829,1301.5,1,-5,-13.85,-5,8,39
125430025,1060,0,-5,-0.45,-2,18,-18
68734246,1266,0,-9,-22.8,5,0,7
100954737,1170.5,1,-8,-1.3,-8,-12,64
58779504,1076,1,3,-2.1,-1,-10,-6
65296724,1012,0,-23,-5.8,-26,3,-34
73202493,1024,1,1,-16.65,-1,1,21
51595832,1444,0,6,4,12,-15,-21
121702099,1012.5,1,13,5.15,10,-7,-25
117777619,1033,0,-6,-27.4,-12,-9,-25
134435488,1014,1,-12,-8.7,-8,-6,7
81905277,1309,1,11,-5.25,20,0,-12
82699942,1112,1,3,-4.25,7,0,13
125011483,1077.5,0,7,33.2,5,10,120
67732998,1105,1,14,14,29,2,-2
64920124,903.5,1,-18,-30.7,-10,-22,-22
130945506,1108.5,1,-3,3.3,0,-4,-14
78787443,934.5,1,3,0.5,7,3,14
54222692,1148.5,0,-3,1.1,6,7,29
135063089,1253.5,0,7,-2.7,5,-4,5
60724827,925,0,-2,30.15,7,-6,69
135644836,1323.5,1,1,-18.5,6,-6,-45
104321203,1404.5,1,3,3,5,3,47
137329543,1006.5,0,8,0.4,4,6,-22
101570182,1361.5,0,1,-4.05,-6,-1,-19
129201394,909,0,4,-4.75,1,2,-29
56859096,1404.5,0,-10,33.85,-4,2,18
63832914,1547,0,8,6.6,20,1,21
86876834,1501.5,0,-6,-54.3,-10,5,-71
108908583,1652,1,-3,-0.4,-14,3,-7
132781200,1329.5,1,-1,-31.4,3,-5,-28
124694856,1049,0,-2,7.6,-2,13,-1
64443794,1514.5,1,22,-24.7,20,10,-39
119535745,1058.5,1,13,-20.75,13,3,-12
121891984,986.5,0,-5,-18,-7,5,-3
70382649,900.5,1,-9,-2.7,-4,-11,4
71264346,1799.5,1,5,-16,22,-5,19
125420952,1045,0,2,4.65,5,-5,30
141150374,1448,1,-3,-15.25,-4,-2,-1
56941070,990,1,-27,-10.25,-31,1,12
78830094,1173,1,-7,5.9,-12,-9,28
138858618,941,1,-1,-12.7,-4,8,-4
104508466,1008.5,1,6,0.25,-12,3,1
70999099,1090,1,3,1.1,-5,6,12
138019744,1032,0,-4,9.9,-2,7,2
61531045,1178.5,1,-9,-24.6,-12,-9,-15
124957151,1439.5,1,13,-5.35,-4,2,47
134454293,1029,1,16,-16.4,7,10,24
110107478,1052,0,2,-14.55,-3,2,-27
86897043,1093,0,13,14.35,23,-1,8
139592774,1436,1,2,10.8,9,-7,59
138821237,1810,0,-2,-12.15,-2,-17,17
112399913,1181,1,0,-35.6,-5,1,12
103721282,1200,1,-7,6.65,-3,-4,2
101546664,1027.5,1,-9,-15.7,-3,-7,-34
133400056,1116,1,9,5.7,3,-14,-7
50047433,940,1,2,-1.1,-17,-7,17
139129379,1110.5,1,3,-2.9,-5,-3,33
70015117,1035,1,-23,-25.25,-23,-5,3
54399586,1041,0,-14,-0.15,-14,0,13
69788735,1265,0,9,8.3,9,9,49
73724122,1433,0,4,12,-3,-13,-22
125921809,993,1,5,-51.05,-6,0,-45
103316614,909,1,-16,-22.85,-13,15,-4
124782670,947.5,1,-19,5.45,-22,-4,7
140678236,1878.5,1,-2,-33.05,13,-4,59
123052279,977.5,0,-1,-3.55,-5,6,14
138606562,1603.5,1,5,-4,17,7,68
88055669,972,0,9,1.8,11,-8,-22
110838908,990.5,1,5,14.35,-3,-4,51
91515194,1404,1,-2,-5.55,0,11,49
116916218,939.5,0,-6,-23.7,-3,-25,-16
135663054,1170.5,1,-1,-15.65,-5,-16,-2
61112154,1006,1,-5,-24.25,-16,-12,-13
99940403,1412.5,1,3,-28.85,10,-10,12
124327524,1130,1,-16,-19.35,-18,-5,-2
128327329,1218,0,4,-28.25,10,1,-45
125211432,1842.5,1,7,-21.45,4,1,-10
98171224,1102,0,8,-3.45,14,7,12
50119933,1197.5,1,-3,-16.8,2,-13,-46
118901616,1396,1,-6,-8.55,-13,6,-72
118959975,1247.5,1,-8,-9.7,-18,-12,2
58792821,1022.5,0,-9,-8.2,-3,12,-42
58670311,985.5,0,-1,4.75,6,9,65
65730466,983.5,1,-2,3.05,13,-3,-1
87890180,1137,1,-5,-11.2,-12,7,2
119596606,1297.5,1,19,5.95,14,8,17
105826575,989,1,-14,-1.8,-9,4,-24
123507198,988.5,0,7,0.6,14,27,25
100273707,956.5,0,30,15.6,46,-1,55
110601520,1444.5,1,0,-37.7,2,7,-78
69743498,1064,0,56,9,58,17,11
76906590,1050,1,3,-33.35,-3,-16,-102
71709607,1269.5,0,-12,-16.2,-40,3,-100
52714625,1017.5,1,8,-9.85,-3,-3,-29
120801575,1013,1,-4,-16.15,4,-4,-24
136796130,990,1,-7,-39,-4,-18,-33
110798767,1804.5,1,-1,-27.55,6,-6,11
50257471,1323.5,0,0,-21.75,10,12,-19
91183921,1498,0,-7,0.5,0,-10,8
84540479,2083,0,-15,-18,-19,-9,22
87690065,1049.5,0,4,-3.2,15,0,21
77103889,961,1,4,-9.1,12,-9,1
81710572,1749,1,-2,-11.95,-1,7,23
76052548,1176,1,-11,-7.95,-27,3,-17
130774937,1838,0,4,-12.45,4,4,32
62388480,944.5,0,-6,-7.15,-2,10,-16
70208169,1311,1,-11,-4.1,-22,-8,34
87162208,1241.5,0,-8,2.2,2,-3,-38
125740246,1142.5,1,7,-23.85,20,-5,-31
120987794,977.5,0,-5,-0.05,-11,-1,33
86601058,1070,0,13,12.05,5,11,-16
90734368,1138.5,1,-2,-13.6,-5,12,-36
128431722,1018.5,0,10,5.35,21,-8,31
80443820,1080.5,0,-3,-2.35,-7,6,-17
91555442,1020,0,22,-18.7,32,2,-70
131668906,914.5,0,-2,-26.75,-1,2,-9
86710622,1331.5,0,10,3.8,1,1,63
76322114,1184.5,0,3,6.3,-1,3,6
112217913,1393,1,18,-9.05,23,14,-23
83158559,926.5,1,2,-9.65,0,13,-6
59730935,957.5,1,-16,-14.05,-16,-20,-85
53245827,1142,0,4,-16.85,-7,6,-18
132608214,1573,1,6,-17.85,-6,-14,18
134187762,1104,1,1,-14.6,-3,1,-2
100046548,1036.5,0,11,4.55,26,17,-54
65299360,1160,0,-2,-1.05,8,0,-15
50688236,1318.5,0,5,9.2,5,-4,28
117957098,1032,0,24,-15.55,23,0,27
65839358,979.5,0,11,6.4,12,-3,89
60394491,1214.5,0,-9,-30.8,-22,-1,-46
53915038,1084,0,8,18.8,24,-8,46
140909374,1072,0,-11,-38.1,-18,-7,-94
96192477,1002,0,7,15.75,11,16,54
131526812,1478,0,7,-23.35,5,13,16
106217191,1171.5,0,-1,-21.45,-1,-9,-84
85613739,997,1,-9,16.8,-16,5,22
137128205,1123,1,-27,-9.55,-26,-6,-10
94575120,1268.5,0,0,-34.65,1,3,-40
123946972,1549.5,1,-6,2.35,-7,5,16
103546188,1695,0,3,-12.2,6,-3,20
68549947,1252.5,1,7,8.75,19,-31,57
104444362,1108.5,1,1,8.35,22,-14,31
90196702,1356.5,0,-10,13.05,-17,-2,45
77631797,928,0,-18,3.2,-15,-5,-16
100567417,1298.5,0,1,-14.1,-8,4,-42
135573991,1575.5,1,4,-26.15,-2,16,-12
58268556,1000,1,9,-34.1,16,-12,-31
116165737,1875.5,0,3,-24.25,8,1,26
90101521,1114.5,0,75,4.95,60,13,26
91846713,1026.5,0,2,12.7,0,5,48
122683786,2071,1,8,-31.15,-9,17,-14
112214919,1434.5,0,10,-22.45,21,-4,3
62555576,932.5,0,0,0.4,-6,8,-13
124156072,919,1,2,-45.65,7,0,6
99952702,1065.5,1,0,-23.6,2,2,1
108219422,974.5,0,-6,-40.3,-5,0,-64
103328530,1238,0,10,-6.75,15,15,1
55543846,1041.5,0,6,9.65,2,-12,37
113029961,1603.5,0,-20,-16.05,-35,-12,-10
62294800,955,1,2,-14.8,-1,-5,-4
124492522,1843.5,0,-5,-31.25,-15,-7,-4
103003948,953,1,-10,-9.8,-26,2,-1
134067884,1130,1,1,12.65,1,4,164
103581639,1062,0,-18,-9.25,-24,-2,37
116659498,1128,1,1,-11.6,-5,3,6
118906735,1092,0,-3,-18.8,-1,-6,-22
141226860,1549,1,-6,-10.2,-1,3,-34
56409765,1002.5,1,-4,4.75,-1,-10,4
99072018,1289,1,-6,-11.7,-9,2,-2
141462127,1298.5,0,6,9.9,7,13,2
95279869,1102,1,-16,-10.65,-23,3,-9
116218352,1005.5,0,-1,-3.2,-1,-3,28
88695989,946.5,0,10,9.7,11,4,49
112702861,1192.5,1,-3,-35.8,-3,-6,-47
105566859,1084.5,1,11,20.45,7,3,132
66836763,1875,0,23,19.9,31,11,103
75790336,914,1,7,-3.25,10,2,-12
141572684,930,0,6,9.65,7,-1,37
52878660,1169,0,-5,-9.05,-6,-1,-2
128867963,1123,0,1,-62.1,4,-11,-21
124590083,997,1,7,-12.15,14,-13,-5
130629609,1078.5,0,-11,1.55,-14,-10,-21
105225251,1060.5,1,3,-8.25,29,0,28
